curr_x,curr_y
0.0,0.0
0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.6000000000000001,0.0
0.7000000000000001,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2000000000000002,0.0
1.3,0.0
1.4000000000000001,0.0
1.5,0.0
1.6,0.0
1.7000000000000002,0.0
1.8,0.0
1.9000000000000001,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3000000000000003,0.0
2.4000000000000004,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8000000000000003,0.0
2.9000000000000004,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3000000000000003,0.0
3.4000000000000004,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8000000000000003,0.0
3.9000000000000004,0.0
4.0,0.0
4.1000000000000005,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6000000000000005,0.0
4.7,0.0
4.800000000000001,0.0
4.9,0.0
5.0,0.0
5.1000000000000005,0.0
5.2,0.0
5.300000000000001,0.0
5.4,0.0
5.5,0.0
5.6000000000000005,0.0
5.7,0.0
5.800000000000001,0.0
5.9,0.0
6.0,0.0
6.1000000000000005,0.0
6.2,0.0
6.300000000000001,0.0
6.4,0.0
6.5,0.0
6.6000000000000005,0.0
6.7,0.0
6.800000000000001,0.0
6.9,0.0
7.0,0.0
7.1000000000000005,0.0
7.2,0.0
7.300000000000001,0.0
7.4,0.0
7.5,0.0
7.6000000000000005,0.0
7.7,0.0
7.800000000000001,0.0
7.9,0.0
8.0,0.0
8.1,0.0
8.200000000000001,0.0
8.3,0.0
8.4,0.0
8.5,0.0
8.6,0.0
8.700000000000001,0.0
8.8,0.0
8.9,0.0
9.0,0.0
9.1,0.0
9.200000000000001,0.0
9.3,0.0
9.4,0.0
9.5,0.0
9.600000000000001,0.0
9.700000000000001,0.0
9.8,0.0
9.9,0.0
10.0,0.0
10.100000000000001,0.0
10.200000000000001,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.600000000000001,0.0
10.700000000000001,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.100000000000001,0.0
11.200000000000001,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.600000000000001,0.0
11.700000000000001,0.0
11.8,0.0
11.9,0.0
12.0,0.0
12.100000000000001,0.0
12.200000000000001,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.600000000000001,0.0
12.700000000000001,0.0
12.8,0.0
12.9,0.0
13.0,0.0
13.100000000000001,0.0
13.200000000000001,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.600000000000001,0.0
13.700000000000001,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.100000000000001,0.0
14.200000000000001,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.600000000000001,0.0
14.700000000000001,0.0
14.8,0.0
14.9,0.0
15.0,0.0
15.100000000000001,0.0
15.200000000000001,0.0
15.3,0.0
15.4,0.0
15.5,0.0
15.600000000000001,0.0
15.700000000000001,0.0
15.8,0.0
15.9,0.0
16.0,0.0
16.1,0.0
16.2,0.0
16.3,0.0
16.400000000000002,0.0
16.5,0.0
16.6,0.0
16.7,0.0
16.8,0.0
16.900000000000002,0.0
17.0,0.0
17.1,0.0
17.2,0.0
17.3,0.0
17.400000000000002,0.0
17.5,0.0
17.6,0.0
17.7,0.0
17.8,0.0
17.900000000000002,0.0
18.0,0.0
18.1,0.0
18.2,0.0
18.3,0.0
18.400000000000002,0.0
18.5,0.0
18.6,0.0
18.7,0.0
18.8,0.0
18.900000000000002,0.0
19.0,0.0
19.1,0.0
19.200000000000003,0.0
19.3,0.0
19.400000000000002,0.0
19.5,0.0
19.6,0.0
19.700000000000003,0.0
19.8,0.0
19.900000000000002,0.0
20.0,0.0
20.1,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,0.0
20.5,0.0
20.6,0.0
20.700000000000003,0.0
20.8,0.0
20.900000000000002,0.0
21.0,0.0
21.1,0.0
21.200000000000003,0.0
21.3,0.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.700000000000003,0.0
21.8,0.0
21.900000000000002,0.0
22.0,0.0
22.1,0.0
22.200000000000003,0.0
22.3,0.0
22.400000000000002,0.0
22.5,0.0
22.6,0.0
22.700000000000003,0.0
22.8,0.0
22.900000000000002,0.0
23.0,0.0
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.400000000000002,0.0
23.5,0.0
23.6,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.1,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,0.0
24.5,0.0
24.6,0.0
24.700000000000003,0.0
24.8,0.0
24.900000000000002,0.0
25.0,0.0
25.1,0.0
25.200000000000003,0.0
25.3,0.0
25.400000000000002,0.0
25.5,0.0
25.6,0.0
25.700000000000003,0.0
25.8,0.0
25.900000000000002,0.0
26.0,0.0
26.1,0.0
26.200000000000003,0.0
26.3,0.0
26.400000000000002,0.0
26.5,0.0
26.6,0.0
26.700000000000003,0.0
26.8,0.0
26.900000000000002,0.0
27.0,0.0
27.1,0.0
27.200000000000003,0.0
27.3,0.0
27.400000000000002,0.0
27.5,0.0
27.6,0.0
27.700000000000003,0.0
27.8,0.0
27.900000000000002,0.0
28.0,0.0
28.1,0.0
28.200000000000003,0.0
28.3,0.0
28.400000000000002,0.0
28.5,0.0
28.6,0.0
28.700000000000003,0.0
28.8,0.0
28.900000000000002,0.0
29.0,0.0
29.1,0.0
29.200000000000003,0.0
29.3,0.0
29.400000000000002,0.0
29.5,0.0
29.6,0.0
29.700000000000003,0.0
29.8,0.0
29.900000000000002,0.0
30.0,0.0
30.1,0.0
30.200000000000003,0.0
30.3,0.0
30.400000000000002,0.0
30.5,0.0
30.6,0.0
30.700000000000003,0.0
30.8,0.0
30.900000000000002,0.0
31.0,0.0
31.1,0.0
31.200000000000003,0.0
31.3,0.0
31.400000000000002,0.0
31.5,0.0
31.6,0.0
31.700000000000003,0.0
31.8,0.0
31.900000000000002,0.0
32.0,0.0
32.1,0.0
32.2,0.0
32.300000000000004,0.0
32.4,0.0
32.5,0.0
32.6,0.0
32.7,0.0
32.800000000000004,0.0
32.9,0.0
33.0,0.0
33.1,0.0
33.2,0.0
33.300000000000004,0.0
33.4,0.0
33.5,0.0
33.6,0.0
33.7,0.0
33.800000000000004,0.0
33.9,0.0
34.0,0.0
34.1,0.0
34.2,0.0
34.300000000000004,0.0
34.4,0.0
34.5,0.0
34.6,0.0
34.7,0.0
34.800000000000004,0.0
34.9,0.0
35.0,0.0
35.1,0.0
35.2,0.0
35.300000000000004,0.0
35.4,0.0
35.5,0.0
35.6,0.0
35.7,0.0
35.800000000000004,0.0
35.9,0.0
36.0,0.0
36.1,0.0
36.2,0.0
36.300000000000004,0.0
36.4,0.0
36.5,0.0
36.6,0.0
36.7,0.0
36.800000000000004,0.0
36.9,0.0
37.0,0.0
37.1,0.0
37.2,0.0
37.300000000000004,0.0
37.4,0.0
37.5,0.0
37.6,0.0
37.7,0.0
37.800000000000004,0.0
37.9,0.0
38.0,0.0
38.1,0.0
38.2,0.0
38.300000000000004,0.0
38.400000000000006,0.0
38.5,0.0
38.6,0.0
38.7,0.0
38.800000000000004,0.0
38.900000000000006,0.0
39.0,0.0
39.1,0.0
39.2,0.0
39.300000000000004,0.0
39.400000000000006,0.0
39.5,0.0
39.6,0.0
39.7,0.0
39.800000000000004,0.0
39.900000000000006,0.0
40.0,0.0
40.1,0.0
40.2,0.0
40.300000000000004,0.0
40.400000000000006,0.0
40.5,0.0
